"","participant","X.2","X.1","X","between","within","overall_pointing","Overall_rsquared","Overall_angle","Batty_rsquared","Batty_angle","Golledge_rsquared","Golledge_angle","Condition","First_Building_in_model.building","Pilot","sex","first_route","Overall_angle_corrected","Batty_angle_corrected","Golledge_angle_corrected","first_connecting_route","correct_absolute_error_other","condition_all","exp","Video_Game_Play","group","SBSOD_avg"
"86",2048,86,86,32,33.2132938600186,8.33394226968279,22.5507146070175,0.913909294961195,-20.8341153216262,0.956809034633792,-20.2310765282171,0.836932351416896,13.5007494053105,"Mountains","Batty House","No","male","Batty",339.165884678374,339.768923471783,13.5007494053105,"C1",35.17316125,"Mountains","Exp2","Yes","Experiment",5.66666666666667
"87",2049,87,87,33,22.0087417767373,8.97272594152379,16.4218778473601,0.83418147268781,15.4164224056616,0.643414051353689,36.5693439390993,0.908669498317288,-25.1050125216381,"Mountains","","No","female","Batty",15.4164224056616,36.5693439390993,334.894987478362,"C2",34.987725,"Mountains","Exp2","Yes","Experiment",5.13333333333333
"88",2052,88,88,34,31.3301883110524,12.6287330076341,23.3152788953017,0.897131874198195,188.21469789453,0.779187550948569,192.375263806102,0.952421044600048,209.788702634506,"Mountains","","No","female","Batty",188.21469789453,192.375263806102,209.788702634506,"C1",126.13024,"Mountains","Exp2","Yes","Experiment",4.93333333333333
"89",2053,89,89,35,73.013151780684,66.3734406325249,70.1675612886158,0.018167183922457,-87.9235889926219,0.0259214859082757,52.5059267201178,0.927980500644454,169.788401475646,"Compass","Golledge Hall","No","female","Batty",272.076411007378,52.5059267201178,169.788401475646,"C2",108.3229535,"Compass","Exp2","No","Experiment",4.33333333333333
"90",2054,90,90,36,66.1969471320924,46.5600933306884,57.7811526457764,0.503431356462271,203.479581407116,0.123409231214476,32.8241842610434,0.831548745189149,219.522576171885,"Mountains","Golledge Hall","No","female","Golledge",203.479581407116,32.8241842610434,219.522576171885,"C1",100.15507625,"Mountains","Exp2","No","Experiment",3.93333333333333
"91",2056,91,91,37,67.8935254728416,26.645696296411,50.2158843972285,0.466761745049757,-81.9885042196029,0.669540518297126,-24.1660451053968,0.722712031757123,-77.992209697667,"Mountains","Golledge Hall","No","female","Golledge",278.011495780397,335.833954894603,282.007790302333,"C1",67.3014675,"Mountains","Exp2","No","Experiment",4.13333333333333
"92",2057,92,92,38,51.1234410574538,10.3652923162185,33.6556630254958,0.28173277511403,188.435347337904,0.813497791104646,79.9810950598892,0.120501816964947,257.727706374017,"Compass","Batty House","No","male","Batty",188.435347337904,79.9810950598892,257.727706374017,"C2",38.9088425,"Compass","Exp2","No","Experiment",4.66666666666667
"93",2058,93,93,39,16.655448278996,12.2349079732331,14.7609310050976,0.929090936000471,217.213027951975,0.853227219116918,238.26785623774,0.928575080466532,197.440128910855,"Mountains","Batty House","No","female","Batty",217.213027951975,238.26785623774,197.440128910855,"C2",87.19764875,"Mountains","Exp2","Yes","Experiment",2.53333333333333
"94",2059,94,94,40,54.7593689343403,29.2061003909637,43.807968130036,0.651233070712912,40.2571003078329,0.523006817504442,87.5665647267921,0.941016602367405,7.27720639003305,"Compass","Batty House","No","female","Batty",40.2571003078329,87.5665647267921,7.27720639003305,"C1",67.834645,"Compass","Exp2","No","Experiment",5
"95",2060,95,95,41,14.2322007953495,8.43345527448289,11.7470241435495,0.918762919906231,-34.3143982632925,0.978891234337702,-35.657036572096,0.890686194074248,-59.6774245262598,"Mountains","Batty House","No","female","Batty",325.685601736707,324.342963427904,300.32257547374,"C2",12.28007325,"Mountains","Exp2","No","Experiment",5.06666666666667
"96",2061,96,96,42,47.6849992765677,28.4561315714877,39.4440559743905,0.626725590458261,136.091011273736,0.678850068646952,108.403679217997,0.430316174594175,148.417463000671,"Compass","Batty House","No","female","Batty",136.091011273736,108.403679217997,148.417463000671,"C2",40.15663625,"Compass","Exp2","No","Experiment",2.2
"97",2062,97,97,43,50.2841846018843,48.0814078154242,49.3401374076871,0.684930926000575,197.104739800078,0.444410212572623,225.66827948389,0.537070061632971,197.983732143423,"Mountains","Golledge Hall","No","male","Golledge",197.104739800078,225.66827948389,197.983732143423,"C1",103.71869875,"Mountains","Exp2","Yes","Experiment",3.13333333333333
"98",2063,98,98,44,47.0575147859571,13.0358111294175,32.4767846474401,0.654470716230092,195.275011689754,0.727859809906927,225.386463935082,0.390296271368831,187.960553566188,"Compass","Batty House","No","female","Batty",195.275011689754,225.386463935082,187.960553566188,"C2",80.544031625,"Compass","Exp2","Yes","Experiment",5.66666666666667
"99",2064,99,99,45,53.9624819147748,29.1447990225914,43.326332103839,0.5609647529536,-10.8388012636287,0.693266993728919,-74.0032534727739,0.433630324374074,-15.0646606432541,"Mountains","Batty House","No","male","Batty",349.161198736371,285.996746527226,344.935339356746,"C1",113.77762625,"Mountains","Exp2","No","Experiment",3.86666666666667
"100",2065,100,100,46,69.4028907906557,52.4719577572331,62.1467766334746,0.561011930367175,-85.9028682934771,0.745798429411266,-83.1897224160947,0.169361297593969,252.253494094276,"Compass","Batty House","No","male","Batty",274.097131706523,276.810277583905,252.253494094276,"C2",49.84285625,"Compass","Exp2","Yes","Experiment",2.8
"101",2066,101,101,47,49.3402917965453,10.44208723802,32.6696327000345,0.568675814147632,15.1088592715239,0.0289282722923041,15.9371346682624,0.444694835752553,40.8900410001166,"Mountains","Golledge Hall","No","male","Batty",15.1088592715239,15.9371346682624,40.8900410001166,"C2",62.4830325,"Mountains","Exp2","Yes","Experiment",4.06666666666667
"102",2067,102,102,48,24.8917464309999,6.57759006704941,17.0428222750211,0.921906075362568,-1.32033804911513,0.899755024533031,-24.4072672415836,0.967626545410853,14.8106087021255,"Compass","Sauer Center","No","male","Batty",358.679661950885,335.592732758416,14.8106087021255,"C2",23.96836375,"Compass","Exp2","Yes","Experiment",3.6
"103",2068,103,103,49,15.4650424433307,4.51870901535442,10.7737566884837,0.973022374362557,-28.6663700290232,0.96938160119015,-36.8125579780053,0.94088624832527,-24.4157574671172,"Mountains","Batty House","No","male","Batty",331.333629970977,323.187442021995,335.584242532883,"C2",22.15737875,"Mountains","Exp2","Yes","Experiment",2.4
"104",2069,104,104,50,41.1072063403577,7.52074314080688,26.7130078262645,0.588980063491784,246.877920128709,0.39339031423986,262.766934157543,0.956077159142299,-22.6412722610284,"Compass","Tobler Museum","No","male","Batty",246.877920128709,262.766934157543,337.358727738972,"C1",19.308365,"Compass","Exp2","Yes","Experiment",3.8
"105",2070,105,105,51,53.9737812314855,38.9162984156339,47.5205743104062,0.396554207198939,70.5513430959998,0.941510240664094,60.4332717195029,0.746061752909039,181.071709271304,"Mountains","Lynch Station","No","male","Batty",70.5513430959998,60.4332717195029,181.071709271304,"C1",97.651271875,"Mountains","Exp2","No","Experiment",3.93333333333333
"106",2072,106,106,52,26.4150812528288,7.2313909184626,18.1934996809576,0.958916884479065,-28.4344329435161,0.977396645046482,-35.569512070985,0.876813681321282,-8.03349795075884,"Mountains","Batty House","No","male","Golledge",331.565567056484,324.430487929015,351.966502049241,"C2",106.872597125,"Mountains","Exp2","Yes","Experiment",4.73333333333333
"107",2073,107,107,53,74.2102042815399,50.6445454716192,64.1106362201453,0.0455624850937957,132.447205622678,0.769746349127451,-11.5155958364405,0.91336442786804,243.414572987392,"Compass","Batty House","No","male","Batty",132.447205622678,348.484404163559,243.414572987392,"C2",122.832188,"Compass","Exp2","No","Experiment",4.6
"108",2074,108,108,54,30.1736859763124,7.1945315254241,20.3254769259317,0.798108361949325,137.737759133333,0.88896620133067,145.511495560179,0.77634683687689,176.65667898137,"Mountains","Golledge Hall","No","male","Golledge",137.737759133333,145.511495560179,176.65667898137,"C1",39.454103,"Mountains","Exp2","Yes","Experiment",3.06666666666667
"109",2075,109,109,55,34.2302229561382,9.42261154777077,23.5983894954093,0.913735648931147,-33.7736398868234,0.977391073368573,-37.9975031974888,0.827423458292259,-5.69812732760067,"Compass","Batty House","No","male","Batty",326.226360113177,322.002496802511,354.301872672399,"C1",29.39364125,"Compass","Exp2","No","Experiment",2.6
"110",2076,110,110,56,44.6337074638627,32.0601956540975,39.2450595453919,0.277767265005112,-16.6962675002548,0.359273479735366,-3.60352029789697,0.541888146123564,224.52968235015,"Mountains","Batty House","No","male","Batty",343.303732499745,356.396479702103,224.52968235015,"C2",67.66027875,"Mountains","Exp2","No","Experiment",3.4
"111",2077,111,111,57,29.7003876555823,5.99515599735361,19.5410026591986,0.912716202857647,149.412497591556,0.852494058107281,142.134359948641,0.693041005238118,174.7860827174,"Compass","Lynch Station","No","male","Golledge",149.412497591556,142.134359948641,174.7860827174,"C2",24.26470375,"Compass","Exp2","No","Experiment",3.93333333333333
"112",2078,112,112,58,31.6408156450494,9.79837418212715,22.279769303797,0.748188490970424,47.6262977748032,0.961463926959994,59.7560608651409,0.973308023446958,115.965439809229,"Mountains","Golledge Hall","No","male","Golledge",47.6262977748032,59.7560608651409,115.965439809229,"C2",36.167735,"Mountains","Exp2","No","Experiment",2.86666666666667
"113",2079,113,113,59,32.8898285773961,6.47050263750905,21.5672603174445,0.893429847678339,142.45110237129,0.887554637781445,143.576591197456,0.789179916128324,177.172273241246,"Compass","Golledge Hall","No","male","Golledge",142.45110237129,143.576591197456,177.172273241246,"C2",20.9383675,"Compass","Exp2","No","Experiment",2.13333333333333
"114",2080,114,114,60,42.0481861118287,6.67404575753546,26.887840245703,0.780758374843894,-17.4172220749716,0.97000325435727,-36.5272802695728,0.967834475829969,22.9540526501695,"Compass","Batty House","No","male","Golledge",342.582777925028,323.472719730427,22.9540526501695,"C2",21.1121875,"Compass","Exp2","Yes","Experiment",4.13333333333333
"115",2083,115,115,61,17.6127537199927,4.12472841637066,11.8321714470118,0.905045804501864,54.8606705445669,0.776893620902413,52.1222302897545,0.855466230547096,84.7996387357758,"Mountains","Batty House","No","male","Batty",54.8606705445669,52.1222302897545,84.7996387357758,"C2",52.23365125,"Mountains","Exp2","Yes","Experiment",2.66666666666667
